full_path,file_summary,content_hash
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/fix_code_module_errors_example.py,"The provided code snippet demonstrates a Python program that contains an error in a function designed to calculate the sum of a list of numbers. The error arises when a string is passed to the function instead of a list of integers, leading to a TypeError. The code includes a function `calculate_sum` that attempts to sum the input, but fails when given a string. The program also includes an error message detailing the nature of the error and the lines of code where it occurred. To address this issue, the function `fix_code_module_errors` is called, which aims to correct the original program and code module by analyzing the error message and the original prompt. The function returns several outputs, including flags indicating whether the program and code need updates, the corrected program and code, the total cost of the API calls, and the model name used for the fix. The main function orchestrates the execution and prints the results, including whether updates are necessary and the corrected code.",e04c30498a2bb7de25d0df307457e6f7b156baaadfa28e0c9a11f33fb8f49594
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/fix_code_module_errors_python.prompt,"The document outlines the creation of a Python function named ""fix_code_module_errors"" designed to address errors in a code module that leads to program crashes. It specifies the inputs required for the function, including the program code, prompt, code module, error messages, and parameters for the LLM model such as strength and temperature. The function's outputs include boolean flags indicating whether updates are needed for the program and code, as well as the fixed versions of both, the total cost of execution, and the model name used. The document also describes a step-by-step process for utilizing Langchain to implement this function, detailing how to load necessary prompts, create templates, and execute the model while tracking costs and token usage. Additionally, it includes examples of using internal modules for preprocessing prompts and selecting LLMs, emphasizing the integration of these components to effectively fix code errors.",6db86946ec70cfdaaaa9e4b36790cf24a35b38c2ef7b32e33f3e2f2c3c47accc
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/fix_error_loop.py,"The provided code is a Python script designed to automate the process of fixing errors in unit tests and their corresponding code files using multiple iterations. It utilizes the `pytest` framework to run tests and extract results, specifically focusing on the number of failed tests and errors. The script defines a data class, `IterationResult`, to track the outcomes of each iteration, including the number of failures and errors. Key functions include `extract_test_results`, which parses the output from `pytest`, and `create_backup_files`, which creates backups of the original files with iteration-specific names. The main function, `fix_error_loop`, orchestrates the error-fixing process, validating inputs, running tests, and attempting to fix errors based on the results. It also manages a budget for the total cost of iterations and restores previous versions of files if necessary. The script concludes by running a final test and returning the results, including whether the tests passed, the final versions of the unit test and code files, and the total number of attempts made.",01872cfcc6c3f5095551acd109e06b35ece96c15ca75dcf40ac395c3ed867e40
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/fix_error_loop_python.prompt,"The document outlines the design and implementation of a Python function named ""fix_error_loop"" aimed at resolving errors in unit tests and their corresponding code files through iterative attempts. It details the inputs required for the function, including paths to the unit test and code files, a prompt for generating the code, a verification program, and parameters like strength, temperature, maximum attempts, budget, and an error log file. The function's workflow is described in a step-by-step manner, starting with the removal of any existing error log, followed by initializing counters and trackers. It enters a loop that continues until the maximum attempts are reached or the budget is exceeded. Within the loop, it runs the unit tests, logs errors, creates backups, and attempts to fix the errors using a helper function. The process includes verifying the code after modifications and restoring previous versions if necessary. Finally, the function concludes by running the tests one last time and returning a summary of the results, including success status, final contents of the unit test and code files, total attempts, and costs.",e8305dac166fd8799877e1de5a9f577e70a241b564fd7d80ca13fa15f54bcf00
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/fix_errors_from_unit_tests_example.py,"The provided Python script demonstrates the use of a function called `fix_errors_from_unit_tests`, which is designed to correct errors in unit tests. The script begins by importing necessary modules and defining a `main` function. Within this function, example unit tests and a code snippet for an addition function are defined. An incorrect assertion in the unit test is highlighted, which leads to an `AssertionError`. The script sets parameters for the function call, including a prompt, error message, and configuration settings like strength and temperature for the language model. The `fix_errors_from_unit_tests` function is then called with these inputs, and the results, including updated unit tests and code, are printed using the `rich` library for formatted output. The script concludes by executing the `main` function if the script is run as the main module. Overall, the script serves as a practical example of how to utilize the error-fixing function in a coding context.",65ffaca611e08ebc0c56469a3be2fbb0abf8d17b6b91a2b263233c99743b5694
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/16/modified_fix_error_loop_python.prompt,"The document outlines the design and implementation of a Python function named ""fix_code_loop"" aimed at correcting errors in a code module through iterative attempts. It specifies the inputs required for the function, including paths to the code file and verification program, parameters for the LLM model, and constraints like maximum attempts and budget. The function's workflow is detailed in a step-by-step manner, starting with the removal of any existing error log file, followed by initializing counters and accumulators. The core of the function is a while loop that continues until the maximum attempts are reached or the budget is exceeded. Within the loop, the verification program is executed to test the code file, and if errors occur, the function logs the errors, creates backups, and attempts to fix the code using another function, ""fix_code_module_errors"". The process includes cost tracking and conditional logic to handle successful or failed attempts, ultimately returning a summary of the fixing process, including success status, final code, and costs incurred.",b8d999aca35c02331fb444c7db8e89f1fc3561ca11e097205741d65c508db8c9
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/change.prompt,"The document outlines a change in the method for invoking a language model and loading prompt templates. It specifies that the previous method has been replaced by 'llm_invoke' and 'load_prompt_template', necessitating an update to the prompt format. The document provides a clear example of the changes, illustrating the transition from an outdated prompt structure to a new one. The 'before_example' section shows the old prompt file being referenced, while the 'after_example' section presents the updated prompt file. This change is likely aimed at improving the efficiency or functionality of the language model's interaction with prompts.",fb1bc585a05b415040d556f2c0c63edecd7672dc6f150a251b6879427c138f51
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/continue_generation.py,"The provided code is a Python script that utilizes various libraries to implement a text generation and processing system. It defines classes for handling outputs from a language model, including 'TrimResultsOutput' and 'TrimResultsContinuedOutput', which are structured using Pydantic for data validation. The script includes functions for extracting text from JSON responses, continuing text generation based on prompts, and managing costs associated with token usage. It loads prompt templates from files, preprocesses them, and uses a language model selector to determine the appropriate model for generating text. The main logic involves a loop that continues generating text until a completion condition is met, at which point it trims the results and calculates the total cost of the operations. The script also includes error handling and console output for monitoring the process. Overall, it is designed to facilitate the generation of structured text outputs while managing resources efficiently.",6d48786ab0ae7ac29cb5852dfca0de6af5363657967f82e99d009ae0a042d97a
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/continue_generation_python.prompt,"The document outlines the development of a Python function named 'continue_generation' designed to complete prompts using a large language model (LLM). It specifies the function's inputs, which include a formatted input prompt, the current LLM output, and parameters like strength and temperature that influence the model's behavior. The outputs of the function are the final LLM output, the total cost of execution, and the model name used. The document also provides a structured approach to implementing the function, detailing steps such as loading prompts, preprocessing them, creating Langchain LCEL templates, and managing token costs. It emphasizes the importance of tracking costs associated with input and output tokens during the function's execution. Additionally, it includes examples of how to utilize internal modules for preprocessing and selecting LLMs, as well as handling incomplete generations through iterative calls to the continue_generation prompt. The overall goal is to ensure the function generates complete and cost-effective outputs while maintaining clarity and structure in the code.",0bad36512ca7aa74cb49aa6b4a53c0d0c0764264897c1c336b9a488f31c12e66
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength, defaulting to 0.5), and 'temperature' (a float for model temperature, defaulting to 0). The expected outputs are detailed, including 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optional outputs like 'total_cost' and 'model_name'. The function's implementation steps are also provided, which involve loading a specific prompt file, creating a Langchain LCEL template, selecting the LLM model, and running the prompt through the model. The process includes token counting and cost estimation, with results being printed in a user-friendly format. The function ultimately returns the reasoning, completion status, total cost, and model name in a structured JSON format.",4fe9f4f136ebb461f65832e3675afe6d31a8e27e2ec324c0980fd4eeb6e3651e
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/updated_continue_generation_python.prompt,"The document outlines the requirements for a Python function named ""continue_generation"" designed to complete the generation of a prompt using a large language model (LLM). It specifies the inputs the function will accept, including a formatted input prompt, current LLM output, strength and temperature parameters, and a verbosity flag. The outputs include the final LLM output, total cost, and the model name. The function's workflow is detailed in a series of steps: loading prompt templates, preprocessing them, invoking the LLM to trim results, and entering a loop to continue generating output until completeness is achieved. The function also includes error handling for missing parameters and LLM response issues. Examples of internal module usage for preprocessing, loading templates, and invoking the LLM are provided to illustrate the implementation process. Overall, the document serves as a comprehensive guide for developing the ""continue_generation"" function, ensuring it operates effectively within the specified parameters.",cc1e0b15c386c41512b665d7fb540d0384ccd0a17b3d6cad8423f984b0a26e78
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/17/updated_unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength), 'temperature' (a float for the model's temperature), and 'verbose' (a boolean for detailed output). The function returns a tuple containing 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optionally 'total_cost' (the analysis cost) and 'model_name' (the name of the LLM model used). The document also describes the internal modules for loading prompt templates and invoking the LLM model, detailing the steps the function will take, including loading the necessary files and running the prompt through the model. Overall, it serves as a guide for implementing a function that evaluates prompt completeness using a language model.",69a573fc153e4f4f86817317054b0854bb3d0fd93b2d1238a8d78c62e76357a3
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/change.prompt,"The document outlines a change in the method for invoking a language model and loading prompt templates. It specifies that the previous method has been replaced by 'llm_invoke' and 'load_prompt_template', necessitating an update to the prompt format. The document provides a clear example of the changes, illustrating the transition from an outdated prompt structure to a new one. The 'before_example' section shows the old prompt file being referenced, while the 'after_example' section presents the updated prompt file. This change is likely aimed at improving the efficiency or functionality of the language model's interaction with prompts.",fb1bc585a05b415040d556f2c0c63edecd7672dc6f150a251b6879427c138f51
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/code_generator.py,"The provided code defines a function `code_generator` that generates code based on a user-defined prompt using a language model. It utilizes several modules for preprocessing, model selection, and post-processing. The function takes parameters such as the prompt, programming language, strength of the model, and temperature settings. It processes the prompt, selects an appropriate language model, and calculates costs associated with input and output tokens. The function also checks if the generated code is complete and continues generation if necessary. It handles exceptions and prints relevant information to the console, including the processed prompt, estimated costs, and the final generated code. The function returns a tuple containing the runnable code, total cost, and the model name used.",c2df2d5c6852d547b62ac13ba50e6cd63cfce7e86431ee0e73c678660f9ce9e7
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/code_generator_python.prompt,"The document outlines the design and functionality of a Python function named ""code_generator"". This function is intended to compile a user-provided prompt into runnable code files, specifically tailored for different programming languages. It accepts several inputs: a raw prompt string, the target programming language, a strength parameter (a float between 0 and 1 indicating the model's intensity), and a temperature setting (defaulting to 0) that influences the randomness of the output. The function's outputs include the generated runnable code, the total cost of executing the model, and the name of the selected language model. The process involves several steps, including preprocessing the prompt, creating a Langchain LCEL template, selecting the appropriate model, and executing the prompt while tracking token usage and costs. Additionally, it includes mechanisms for detecting incomplete outputs and continuing generation if necessary, as well as postprocessing the results. The document also references examples of internal modules and functions that assist in various stages of the code generation process.",5b5b11fad7d22d99712ca4597b5a9a1e3a7d52eb402e2ab804458be11b6b6e56
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength, defaulting to 0.5), and 'temperature' (a float for model temperature, defaulting to 0). The expected outputs are detailed, including 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optional outputs like 'total_cost' and 'model_name'. The function's implementation steps are also provided, which involve loading a specific prompt file, creating a Langchain LCEL template, selecting the LLM model, and running the prompt through the model. The process includes token counting and cost estimation, with results being printed in a user-friendly format. The function ultimately returns the reasoning, completion status, total cost, and model name in a structured JSON format.",4fe9f4f136ebb461f65832e3675afe6d31a8e27e2ec324c0980fd4eeb6e3651e
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/updated_code_generator_python.prompt,"The document outlines the design and implementation of a Python function named ""code_generator"". This function is intended to convert a raw prompt into runnable code files in various programming languages, specifically Python or Bash. It accepts several parameters: 'prompt' (the raw input), 'language' (the target programming language), 'strength' (a float indicating the model's strength), 'temperature' (a float controlling randomness), and 'verbose' (a boolean for detailed output). The function's outputs include 'runnable_code', 'total_cost', and 'model_name'. The process involves several steps: preprocessing the prompt, loading a prompt template, invoking the LLM with specified parameters, and handling the output. If the output is incomplete, the function can continue generating the code. Additionally, it includes error handling for missing parameters and issues with LLM responses. The document also references internal modules for various tasks such as loading templates, invoking the LLM, and postprocessing results, ensuring a structured approach to code generation.",0bd90df38d9390dd23b7fa9f119314f15dbcaf365d16d28abfde6f5728c5d53f
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/18/updated_unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength), 'temperature' (a float for the model's temperature), and 'verbose' (a boolean for detailed output). The function returns a tuple containing 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optionally 'total_cost' (the analysis cost) and 'model_name' (the name of the LLM model used). The document also describes the internal modules for loading prompt templates and invoking the LLM model, detailing the steps the function will take, including loading the necessary files and running the prompt through the model. Overall, it serves as a guide for implementing a function that evaluates prompt completeness using a language model.",69a573fc153e4f4f86817317054b0854bb3d0fd93b2d1238a8d78c62e76357a3
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/change.prompt,"The document outlines a change in the method for invoking a language model and loading prompt templates. It specifies that the previous method has been replaced by 'llm_invoke' and 'load_prompt_template', necessitating an update to the prompt format. An example is provided to illustrate this change, showcasing a before-and-after scenario. The 'before_example' section references an unfinished prompt file, while the 'after_example' section points to the updated version of the same prompt. This indicates a shift in how prompts are structured and suggests that users should adapt their existing prompts to align with the new method.",0ff732468c287e399268934d058fac0d96a4fdbc42d6bb339bbd00ae52a07e2b
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/context_generator.py,"The provided code defines a function `context_generator` that generates example code for a specified code module using a language model. It begins by checking for the presence of the `PDD_PATH` environment variable, which is necessary for locating prompt files. The function reads a prompt template from a specified file, preprocesses it, and selects a language model based on given parameters such as strength and temperature. It then constructs a processing chain using the Langchain library to invoke the model with the provided code module and prompt. The function calculates the estimated cost based on token usage and handles potential errors during the model invocation. If the generated output is incomplete, it attempts to continue the generation. Finally, the result is postprocessed, and the total cost of the operation is calculated and returned along with the generated example code and the model name used. The code includes detailed debug statements to trace the execution flow and any issues that arise.",046c50404d58d06586c6acb481acbd2e20042de7155b5f7eaffab5ebebceda0a
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/context_generator_python.prompt,"The document outlines the creation of a Python function named 'context_generator' designed to generate concise examples for using a specified code module. It details the function's inputs, which include the code module, a prompt, the programming language (defaulting to Python), and parameters for the LLM model such as strength and temperature. The outputs of the function are the generated example code, the total cost of execution, and the name of the LLM model used. The process involves several steps, including loading a prompt file, preprocessing it, creating a Langchain LCEL template, and invoking the model to generate code. It also includes mechanisms for handling incomplete outputs and calculating costs based on token usage. Additionally, the document provides examples of using internal modules for preprocessing prompts, selecting LLMs, and managing model outputs, illustrating the function's integration within a broader framework.",1a59e3e1f7d3aa598a9a92552c6300b827c1d0791903757150d7fbbee41ff889
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength, defaulting to 0.5), and 'temperature' (a float for model temperature, defaulting to 0). The expected outputs are detailed, including 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optional outputs like 'total_cost' and 'model_name'. The function's implementation steps are also provided, which involve loading a specific prompt file, creating a Langchain LCEL template, selecting the LLM model, and running the prompt through the model. The process includes token counting and cost estimation, with results being printed in a user-friendly format. The function ultimately returns the reasoning, completion status, total cost, and model name in a structured JSON format.",4fe9f4f136ebb461f65832e3675afe6d31a8e27e2ec324c0980fd4eeb6e3651e
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/updated_context_generator_python.prompt,"The document outlines the creation of a Python function named 'context_generator' designed to generate concise examples for using a specified code module. It details the function's inputs, which include the code module, a prompt, the programming language (defaulting to Python), and parameters for the LLM model such as strength and temperature. The function's outputs are specified as a tuple containing the generated example code, the total cost of execution, and the name of the LLM model used. The document also describes the internal modules that assist in the function's operation, including loading prompt templates, invoking the LLM, handling unfinished prompts, continuing generation, and postprocessing results. The function follows a structured approach: it loads a prompt template, invokes the model with the provided parameters, checks for completeness of the generated output, and processes the result accordingly before returning the final outputs.",fa70f2c3b7026a9c4b6d13b1a54692de580c0e3783cf2417c84899a51f2f6176
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/19/updated_unfinished_prompt_python.prompt,"The document outlines the creation of a Python function named 'unfinished_prompt' designed to assess the completeness of a given prompt. It specifies the function's inputs, which include 'prompt_text' (the text to analyze), 'strength' (a float indicating the model's strength), 'temperature' (a float for the model's temperature), and 'verbose' (a boolean for detailed output). The function returns a tuple containing 'reasoning' (a string explaining the assessment), 'is_finished' (a boolean indicating if the prompt is complete), and optionally 'total_cost' (the analysis cost) and 'model_name' (the name of the LLM model used). The document also describes the internal modules for loading prompt templates and invoking the LLM model, detailing the steps the function will take, including loading the necessary files and running the prompt through the model. Overall, it serves as a guide for implementing a function that evaluates prompt completeness using a language model.",69a573fc153e4f4f86817317054b0854bb3d0fd93b2d1238a8d78c62e76357a3
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/2/change.prompt,"The file contains a brief instruction regarding the use of a specific tool for counting tokens in a prompt. It suggests utilizing 'token_counter' from 'llm_selector' as a replacement for 'tiktoken'. This implies a shift in methodology or preference for token counting, possibly due to performance, accuracy, or compatibility reasons. The instruction is straightforward and focuses on improving the process of token counting in the context of language model prompts.",c020c75bbee108543aa8569af733d5aee35329ca7c4947d59aa3ed9f3f91c86f
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/2/final_context_generator_python.prompt,"The document outlines the creation of a Python function named 'context_generator' designed to generate concise examples for a given code module. It specifies the function's inputs, which include the code module, a prompt, the programming language (defaulting to Python), and parameters for the LLM model such as strength and temperature. The outputs of the function are an example code string and the total cost of execution. The process involves several steps: loading a prompt file, creating a Langchain LCEL template, selecting the appropriate LLM model, preprocessing the prompt, and executing the model to generate output. The function also includes cost estimation based on token usage and provides a mechanism for postprocessing the output to ensure the example code is runnable. Additionally, it emphasizes the importance of user feedback during execution, including token counts and costs.",385d6ba50da55b5e361831090410ad30050c67b09f87c78814698504bb5d9894
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/2/initial_context_generator.py,"The provided code defines a function called `context_generator` that generates example code using a language model based on a specified prompt and parameters. It imports necessary libraries such as `os`, `PromptTemplate`, `StrOutputParser`, and others. The function takes parameters including the code module, prompt, programming language, strength, and temperature. It first loads a prompt file from a specified environment variable path, then creates a prompt template using Langchain. The function selects a language model using `llm_selector`, preprocesses the prompt, and prepares parameters for invocation. It calculates the token count and estimated cost for input. The example generator is executed, and the output is postprocessed to obtain the final example code and total cost. The function returns the generated example code along with the total cost of the operation. Error handling is included for file loading and model invocation, ensuring robustness in execution.",41caae210b6ef96935fdc2aa17ce7d2d6f9ac8af5c120fff001e27e0d2dd7709
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/2/initial_context_generator_python.prompt,"The document outlines the creation of a Python function named 'context_generator' designed to generate concise examples for a given code module. It specifies the function's inputs, which include the code module itself, a prompt, the programming language (defaulting to Python), and parameters for the LLM model such as strength and temperature. The expected outputs are an example code string and the total cost of the function's execution. The function utilizes Langchain to process prompts and generate examples, detailing a step-by-step approach that includes loading a prompt file, creating a Langchain LCEL template, selecting an LLM model, preprocessing the prompt, and invoking the model to generate output. It also emphasizes the importance of tracking token usage and costs associated with the LLM model. The document provides references to various example scripts for preprocessing, selecting models, and postprocessing outputs, ensuring a comprehensive understanding of the function's implementation.",9cd2c95487a87d5477be43fe8b75e9d7e18c1a665b1dc88bbe634a3c8c6a2501
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/20/change.prompt,"The document outlines a transition in the method for invoking language model functions, specifically replacing the previous method with 'llm_invoke' and 'load_prompt_template'. It emphasizes the need to update the 'input_prompt' accordingly to align with these changes. The document provides a series of examples illustrating the modifications required for various prompt files. Each example is structured to show a 'before' and 'after' scenario, where the 'before_example' includes the original prompt file and the 'after_example' includes the updated version. The examples cover different contexts, such as unfinished prompts, context generators, code generators, and test generation prompts, indicating a systematic approach to updating multiple files in a consistent manner. This structured format aids in understanding the specific changes needed for each prompt, ensuring that users can easily adapt their existing files to the new method.",bf518ed2b6ee2ac5fef90b4f4f41180d0780e28ed6061096731936357c6be375
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/20/generate_test.py,"The provided code is a Python function named `generate_test` that generates unit tests from a given code file using Langchain and language models (LLMs). It takes several parameters: a prompt, the code to be tested, a strength value (indicating the model's confidence), a temperature value (affecting randomness), and the programming language for the test. The function performs input validation, loads a prompt template from a specified file, preprocesses it, and selects an appropriate LLM model. It then generates the unit test by invoking a processing chain that includes the prompt, code, and language. The function also calculates the token count and associated costs for input and output, and checks if the generation is complete. If the generation is incomplete, it continues the process; otherwise, it post-processes the result. Finally, it calculates the total cost of the operation and returns the generated test code, total cost, and the name of the selected LLM model. Error handling is included to manage file not found and value errors.",7088603cf835c09d0466679a8d08109bdaebfd64d5e69a3e3f0369f549b8f7b7
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/20/generate_test_python.prompt,"The document outlines the creation of a Python function named ""generate_test"" designed to generate unit tests from a given code file. It specifies the inputs required for the function, including a prompt string, the code to be tested, and parameters for the language model such as strength and temperature. The outputs of the function are defined as a generated unit test code, the total cost of generation, and the name of the language model used. Additionally, the document describes a step-by-step process utilizing Langchain to implement the function. This includes loading necessary files, preprocessing prompts, creating a Langchain template, selecting a language model, and executing the model with the provided inputs. The process also involves monitoring token usage and costs, handling incomplete outputs, and postprocessing results. The overall goal is to automate the generation of unit tests efficiently while providing detailed feedback on the process.",f4154f38a0e4ee9fc9d090806c5864298d1b0f179d0e08f76418db8160a7906e
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/20/updated_generate_test_python.prompt,"The document outlines the creation of a Python function named ""generate_test"" designed to generate unit tests from a given code file. It specifies the inputs required for the function, including a prompt string, the code to be tested, parameters for the LLM model such as strength and temperature, the language of the unit test, and a verbosity flag. The outputs of the function are a tuple containing the generated unit test code, the total cost of generation, and the name of the LLM model used. The document also details the internal modules and steps involved in the process, which include loading a prompt template, preprocessing it, invoking the LLM model with the provided inputs, and handling potential issues such as incomplete generations. The function is designed to be robust, with error handling for missing parameters and model response issues, ensuring a smooth user experience.",e3e6d61f17deaf125fcf4bc8c28ccc2e3d5f475b291b2455a563e41831e6a2ab
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/21/auto_deps_main_python.prompt,"The document outlines the development of the `auto_deps_main` function for a command-line program called `pdd`, which is designed to manage auto-dependencies in Python projects. It specifies the function's inputs, including a Click context object, paths for prompt and dependency files, and options for output and forced scanning. The function is expected to return a modified prompt with added dependencies, the total cost of the operation, and the model name used. Additionally, the document provides examples of using the Python Click library for command-line interfaces, as well as internal module usage examples for functions like `construct_paths` and `insert_includes`. It also references a README file that contains detailed information about the `auto-deps` command, indicating that the function is part of a larger system aimed at enhancing dependency management in Python applications.",7a2db061d10da159b9656f76988e86fe480df50db534f946fcc7b1b79eac4a91
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/21/auto_include.py,"The provided code defines a Python module that utilizes the Pydantic library for data validation and the Rich library for console output formatting. It includes a function `auto_include` that automatically identifies and incorporates necessary dependencies into a given prompt based on specified parameters such as strength and temperature. The function validates inputs, loads prompt templates, summarizes a directory of files, and invokes a language model to generate a response. It processes CSV data to extract available includes and returns a tuple containing the dependencies, CSV output, total cost, and model name used. The `main` function demonstrates how to use `auto_include` with example inputs, printing the final results to the console. Error handling is implemented to manage exceptions during execution.",ad932af885a1834d387f2789811b3f369e0d134de0271df965e3d7a065dd7f1c
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/21/auto_include_python.prompt,"The document outlines the design and functionality of a Python function named ""auto_include"". This function is intended to automatically identify and generate the necessary dependencies based on a given input prompt and a specified directory of dependencies. The function takes several inputs, including an input prompt, a directory path, a CSV file, and parameters for model strength and temperature, as well as a verbosity flag. The outputs of the function are structured as a tuple containing the generated dependencies, the updated CSV file, the total cost of the operation, and the name of the selected language model. The document also provides examples of how to utilize internal modules for loading prompt templates, invoking language models, and summarizing directory contents. The process is broken down into clear steps, starting from loading prompt templates to returning the final outputs, ensuring a systematic approach to generating the required dependencies.",218dc5ec63e4f861af8ae1edcda9f958dd07f7700e6d46a5476f42d9eec41786
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/21/change.prompt,"The provided file contents outline instructions for creating a wrapper prompt (_main) to simplify the command-line interface (CLI) program. The goal is to reduce complexity by allowing the CLI to execute a single line of code that calls this wrapper. The document includes examples demonstrating how to structure the prompts and code, with references to external files for context and code snippets. Additionally, it mentions a README file that contains detailed information about the CLI command and its functionality. The examples illustrate the process of including prompts and code from specified paths, emphasizing the modular approach to building the CLI. Overall, the file serves as a guide for developers looking to streamline their CLI applications by implementing a wrapper prompt.",df1f9c1accc768b7a9a42e859d92151926fcdc26230020e9ef480483c8864d2e
/Users/serhanasad/Desktop/SF/pdd-gltanaka/.pdd/worktrees/change-issue-495/context/change/22/change.prompt,"The provided file contents outline a plan to simplify a command-line interface (CLI) program by creating a wrapper prompt, specifically a '_main' wrapper, which allows the CLI to execute in a single line of code. The document emphasizes that the input prompt is located in a separate file, indicating a modular approach to coding. It includes examples demonstrating the use of prompts and code snippets, showcasing how to structure the CLI commands effectively. Each example consists of a 'before' and 'after' scenario, illustrating the transition from the initial prompt and code to the final '_main' wrapper prompt. Additionally, there is a reference to a README file that contains detailed instructions on how the CLI command operates, suggesting that users can refer to it for further clarification on the implementation. Overall, the file serves as a guide for developers looking to streamline their CLI programs by utilizing wrapper prompts.",b3adb705bb6357568444a9c46928e8183382cbf8db0a313c7e6e907d15933d3c
